Steps	Distance
14	136.412785722074
17	111.654773249855
22	1765.57749735582
31	397.67783803372
16	1418.21657309418
24	776.820911103343
19	1134.18945280816
28	604.034918385989
28	273.522159177758
34	706.287674428918
27	854.883245439214
27	694.969300922265
32	623.425611832377
19	559.666509479705
27	510.819647685486
28	850.175316441619
38	215.473435637008
44	734.388781921241
40	180.025245520598
14	1027.84178104765
46	1219.57867071428
8	820.97935137667
30	1238.53907494627
17	284.651227227878
34	228.592568406207
45	740.352156217105
19	550.736547669006
20	822.517425862034
14	1156.83259638602
37	1322.2777773361
40	1210.8426532622
33	798.754854668475
31	366.847722213248
26	1384.43165907253
16	219.58369357722
27	332.593862441835
27	438.720853632639
28	1250.14530053556
21	1222.11847901799
17	811.493225944866
24	534.391424414079
22	1785.33857841511
19	473.978688438984
38	664.467742224984
14	248.208944270164
30	1093.08987235417
27	714.237071863864
21	248.416973129654
20	298.170689603205
35	1778.79839658075
18	784.003426475921
13	383.329412137381
25	695.786938063537
49	699.486416449643
39	1084.35704187126
36	1544.93200931965
20	941.998559369137
23	767.501461679206
22	387.071592235795
37	691.991120751521
29	1036.58336529693
29	1364.51392914487
29	758.602549217984
34	2155.02012650121
18	745.504666376093
26	417.78310083837
18	152.190756743364
25	293.626712472324
38	759.659222357926
9	133.300320953678
14	394.243831989372
34	637.578678261605
22	273.391075931493
19	96.4141579294534
22	488.402573758986
21	340.147749422674
10	897.44017022888
20	785.237642920265
41	776.918491025251
21	187.593082465018
18	976.350577378425
40	667.686198044609
25	580.176817226059
32	588.092561542135
36	874.289901886679
37	2180.9974532401
26	1039.47436232208
25	608.84937393448
14	307.692640642664
34	338.002259451633
29	960.714078018534
20	390.628911948634
27	240.457779588082
20	488.739160118512
23	1317.66547556815
23	976.993425060324
24	1830.7792290218
25	945.858593681104
29	344.023950936991
29	290.384466919774
27	965.436782971993
28	2430.16561688676
19	406.806329213171
23	585.563582913984
19	388.47059665364
17	263.528969926081
16	520.873206831111
16	324.442971220548
17	1299.4415015613
16	1524.97760231073
22	684.906741578978
15	359.420948619947
25	960.426546099481
18	185.507105577293
26	678.913563997588
28	792.575290347048
23	1288.63913172467
15	615.80017644705
49	1517.64913181536
23	133.002150671347
35	638.432134224563
13	425.478137232616
17	980.676019730244
19	769.591733118737
18	1666.73732944058
13	74.4370944064916
13	130.960985577362
22	1446.11050714933
19	323.838407309727
31	1256.6269693842
18	448.136328216486
33	214.798918758094
33	553.64524623501
23	1132.36210547951
16	1168.94076244405
14	1692.49987592934
21	581.191397225402
20	358.964941861165
45	856.803346099197
15	480.092628034011
49	956.084337653348
25	1178.71492048827
30	865.847000954178
26	364.932753952888
14	551.911211558125
26	1090.79693837236
27	1843.33267879852
31	550.91119777509
17	263.228601904851
25	513.437248080275
31	901.356340396414
35	412.493998281348
30	1305.03310632734
16	361.810374465949
19	1081.92689186203
21	681.649146148234
27	963.199431262603
15	158.637720511507
20	544.58896557885
24	1317.19182072801
16	406.764880225848
28	757.353220617846
19	447.715437066029
11	183.271690879705
24	573.793095176363
17	351.018871561481
20	282.361637260279
31	1642.08904081228
29	214.274171695004
19	489.900754302586
18	452.181053312407
24	1174.73261642463
32	688.698165528505
35	627.364504815077
19	713.579229220548
21	323.586699493645
28	660.066862074035
23	1657.22924936617
13	311.099697816982
24	327.744490458875
21	777.747604486267
44	599.265790477496
32	268.723434467116
18	550.173471169892
40	690.873925939486
28	1776.06381756659
12	658.005775434892
11	283.123663127457
45	556.753760468561
29	1018.33807808038
28	1650.65674582945
20	534.892241875919
13	643.445744396949
9	246.913204811871
35	752.923012168491
21	546.11797710283
27	376.135045421982
10	362.960554368799
32	372.229361434946
20	477.246865177504
25	507.115210570978
53	700.426535208654
22	802.864758842157
19	466.026209099824
19	148.449397331957
35	1432.56313458333
30	1607.25322151657
13	427.926474168261
23	895.91593322394
23	154.529247629689
19	189.625833639717
27	1574.33758017497
32	1798.8415851173
29	700.482385005314
16	120.953548631113
20	1071.82829694364
16	63.9026481920519
11	167.550082270823
19	1814.80562833319
23	1408.51013484368
20	506.411601840806
25	319.25991341977
28	1008.06010313135
32	1763.09641887521
30	441.947901815209
24	727.974066466305
23	1051.08044205612
41	840.835999893775
23	274.698545178389
42	866.49851864698
28	565.90641319406
19	684.794972033023
24	668.247099153188
16	958.333316465924
21	773.753699846182
28	847.088323584578
20	248.341696094263
15	955.207545102809
22	333.368303650649
15	222.3927695098
40	480.074920911377
11	457.423193942717
19	1732.31066812456
16	729.754578166723
36	1121.70463548795
25	290.514367794777
19	463.633989941867
46	2007.64789366081
15	214.931344011899
16	1615.22416419172
21	1357.88766330062
19	1089.49847394081
13	24.3433941578024
28	628.96784863925
22	1200.66794126291
21	443.915451581003
19	1433.35155965735
32	516.736126266225
19	188.982946907572
16	1264.61147518309
31	1150.31725141867
38	949.244100074397
25	1202.77129828873
28	992.198223748809
19	532.126732925503
22	495.816623292156
20	24.0612204566822
19	152.021354310846
34	466.660092917498
13	764.238097261574
20	1120.90006304558
29	1833.33938448039
28	464.577413408449
14	846.04757023119
30	439.210469451649
12	200.215274246163
23	1232.04102168844
38	1885.76216130754
19	571.056982449559
22	800.749460632139
9	29.0350983926665
27	1516.26193715019
12	311.891209093558
30	974.097833313472
22	985.542150395782
19	365.252095436892
14	474.708888030292
34	1707.5420802654
17	1503.5281304051
41	2161.06243521233
19	1880.25828579823
12	534.025355027745
36	1995.14948599918
30	1045.05386087313
18	1361.80257746758
22	398.981080252564
39	1224.18304032119
31	1103.69427473464
20	1293.34127892159
38	2193.41651896406
37	930.011710143363
24	2320.89306469092
35	1413.29185108035
16	363.710882811024
41	1084.90202423126
27	426.964071001544
42	1141.51142894305
20	563.145700878856
19	628.465592604488
14	642.780935619786
40	1183.14335533341
21	1318.85258110333
21	308.880843260904
19	226.951553032857
15	395.445817807871
30	1743.50344300476
16	724.550593605009
20	712.581948602489
30	1694.90999392721
47	1725.93605561338
19	114.367719026876
24	840.934387521872
26	367.074828685838
57	790.051878118342
23	451.277468598392
33	1469.36020636378
23	621.823704751096
21	730.455777766626
36	832.718168676014
26	231.805549557756
18	493.09999885398
17	164.776979514841
27	1475.5168516619
22	940.721990109016
24	497.204760579951
28	331.639940184278
26	1399.08304962732
21	343.434240603276
30	495.78640564934
41	469.246931458199
18	2099.34802044446
31	566.996928330213
28	109.426731233727
25	776.315600978049
21	1123.46012430379
13	591.82269496993
14	140.345156376859
23	2196.82793431904
31	1023.71271670462
18	1899.66758699236
29	1319.17060746763
25	368.767907767439
17	370.84891519032
11	410.351278248581
28	579.545125353046
27	1655.11991038863
27	945.035509791551
20	360.057379955268
24	607.646532407982
15	656.425990615483
25	709.404380183015
32	935.43367312062
20	376.398100362009
18	736.09807801645
7	8.46999396881588
23	226.0731023247
41	743.149256023182
22	1061.28647926138
21	468.075689285006
16	666.123734293014
22	290.801193236394
22	1019.19126252698
14	385.003094300032
19	623.252394538901
35	1208.14495266004
30	1227.88162660761
23	741.619515173429
31	513.819388215662
51	1507.05507709208
17	358.021928779148
19	603.847625671091
45	1697.07303020592
22	455.268331790938
47	675.67850518726
42	615.00053652973
30	1990.20862436164
41	630.822788616912
14	43.3385201673696
11	80.7411210721924
14	179.546650234915
20	707.927739172854
36	426.941480596709
20	123.385531798661
8	371.996384274566
22	1436.18418720981
12	465.601737475914
29	710.72547349679
20	1243.32189647847
26	459.784198674701
30	520.049812437954
33	1744.846616414
36	678.748652457903
28	474.942872783222
30	954.9866792994
30	881.391449855846
18	231.812281133361
42	691.736913699421
29	175.17700837498
21	2520.91892123044
14	304.209537364406
19	398.880878893669
13	43.4098359565579
31	605.686633896214
24	2033.40355718197
24	250.042400084665
27	166.62950107935
21	261.403627563362
46	1273.35854538305
20	709.387293152923
27	188.813348275989
40	2834.89160850137
20	499.812725925162
18	366.63397559621
24	510.863495488261
18	256.821464846842
32	791.170793233353
23	225.265089448265
23	1042.39997769323
14	874.083077151703
24	694.636378242809
17	469.592001250806
13	368.428324738808
10	1213.4056605368
48	936.782787077981
15	169.412685693418
35	392.128062642914
17	80.4572275941546
12	81.9147051921831
18	176.671199897579
24	1264.99506266558
15	660.278382367532
17	1308.31945135999
26	651.061068179871
24	265.523375074662
16	565.882516366335
27	895.867007286871
14	1286.89954169426
37	665.133248184677
27	797.55394691788
19	558.608420802855
10	391.237317598622
36	671.179569242046
12	208.699738756613
51	1305.82950622299
17	92.8927472259014
31	1345.07360479044
25	365.982093596404
30	1215.96290799468
17	315.871023488431
17	748.616410756811
11	208.591178463946
29	1448.90942561156
28	929.99545730161
17	459.682873857166
19	493.289162913374
41	697.72161805957
26	1787.15270883755
42	700.793640677064
34	1417.07652787084
24	1911.40640393112
20	176.196688858448
33	1168.30678921232
19	890.073434753299
11	336.978891563775
29	1557.57124005028
28	943.369133772896
29	1585.37396299613
23	291.051010501415
46	1167.72529489342
37	694.374572923179
37	607.314984641372
20	807.971403323879
29	1577.66512374954
22	1359.28267112266
21	298.476747145101
31	429.023310053258
18	1333.62569644193
25	512.692936696796
18	899.178707813979
26	139.525835880785
11	321.176712249301
37	2028.0891150442
25	497.041350268783
28	359.170378932201
18	1728.79461379185
31	510.169071229615
16	391.892243088603
15	51.4977320159703
60	672.140844133939
11	199.083146338737
36	670.192438671642
18	303.45355048581
15	268.752366401029
26	261.333178681017
41	1667.62883510925
11	170.822965809128
36	1775.93894778724
10	287.324754575373
18	316.858231072101
21	868.001184670419
27	901.148158445075
50	1006.90680313071
30	1168.40575084839
21	1385.62637492717
39	1307.67924314606
27	1244.65080372396
35	356.41650530626
48	1023.23548691238
23	188.827528252333
24	640.167017351469
28	645.027529006967
27	422.912063869411
16	1194.86091410604
20	269.019571714885
30	499.609954077663
23	227.081694712781
26	1575.37059069556
26	988.253475270334
45	2122.69530650075
37	733.366958409671
20	1008.68270154769
13	172.85309912082
13	628.673623569794
35	1215.26442423918
19	512.511983852827
17	164.028801001052
37	1046.79499277296
31	894.041169639575
25	181.58541322848
22	123.84721915276
21	1527.68816707285
31	315.707201814464
14	1890.14124406533
17	242.162789792539
34	455.618150731253
30	815.384854803453
15	399.026582154834
24	1213.69252076367
34	430.024870941529
24	349.89896877109
32	1743.90074917295
27	1580.2584234883
24	265.156032822919
18	518.276754418331
19	263.838663822341
22	162.55855915279
15	242.794695720028
13	546.169347499854
26	1756.76855592386
21	816.148693487708
41	764.044623470652
14	1167.61790280281
36	1024.93698505391
33	590.92858819724
15	240.15534483321
17	91.5381540365803
22	722.59410579982
11	458.705671438891
20	820.178357045112
34	799.982350334879
22	229.040259004088
16	1407.55896169304
21	112.639928609077
18	515.255723168711
22	1822.69732870275
26	1130.6144152614
28	841.448839064171
29	680.395519712506
35	1997.88223173291
35	456.251118555483
29	787.246553537711
26	711.004373530739
25	707.666150222831
30	1698.51397361687
44	2122.01344076813
24	2096.33860679653
16	803.37539052061
23	818.172757352892
16	419.049461903173
14	956.202949135384
20	575.056256879881
22	256.530197615617
34	613.62948545896
10	133.420079068175
30	891.259138114653
15	704.694786134148
34	1296.37532901503
42	1200.59986218661
9	404.330313627572
24	1642.35551643203
37	513.774045402236
26	1682.86644658955
25	1173.98017364098
28	395.140056448112
29	597.373634937748
20	562.025586309003
39	1003.24884356145
22	917.519912835212
23	577.880960051801
16	603.777913350099
19	1064.6811240797
30	964.576679719376
27	227.221014557306
22	447.777793525768
28	946.560218083618
29	385.97729957413
10	1078.48031728768
23	559.243805112488
38	394.645087096148
22	509.430113852179
23	320.764093590203
21	1311.04447041617
19	363.646727012468
33	448.170115355629
28	207.595019400112
18	152.425009789793
22	1173.93870075032
27	86.1564935577018
38	430.634795611458
19	1311.4869129423
26	330.062278506062
26	1898.31118931417
38	223.588074494947
9	319.864409080653
25	607.319515674849
29	1396.60632163347
28	575.851387771265
18	604.598342354101
15	224.065518069995
22	560.959997977993
29	868.829002338812
33	873.436065483004
24	777.551356711063
10	110.955715041252
41	598.308482499878
16	85.6670770585908
21	1064.00180836523
15	1720.67889071743
15	720.587966811513
24	402.915252564722
31	600.101424015785
14	648.318181978413
18	1593.82237025529
19	451.655914047208
32	2054.51348859903
23	1654.98766970807
24	2057.90174284075
28	2052.13427234354
27	194.643736165115
7	29.5756487263064
17	214.755177784243
14	1657.36495071365
31	1964.45490206608
26	995.610084748796
55	961.372093411489
27	527.422270047294
26	1000.26508434652
11	358.805833602208
34	1205.59459306453
23	668.360759535189
17	202.543894233386
45	564.658085974256
23	1557.58562480096
32	511.765792694969
30	1136.66923950803
28	836.910769080329
29	1197.52130280023
16	785.441135305393
26	432.637711498832
54	1002.65084497513
8	112.597109285004
22	491.834668799578
26	2243.71528289821
15	543.014720788611
40	358.650384036337
31	735.040765768888
21	471.434183292218
35	1435.66946589652
14	510.352612879277
36	1097.26399112215
25	236.556180521757
52	942.118028453953
26	1660.24022263088
22	413.594850307239
17	926.927220796977
32	403.365847046047
24	2019.22756570772
11	607.145471576974
20	605.27997504177
16	572.958141272588
34	435.520081967727
36	276.408732743668
28	731.416458841545
21	311.41582023095
17	253.867359511385
18	1553.6975753114
21	916.652874443116
13	225.872658462365
40	1501.31758996159
25	245.703682578854
30	1543.59290691844
18	1451.21205943601
17	312.550950912653
18	181.611292887862
27	490.647046925304
18	459.897370217875
41	978.247286238658
32	1162.97816617956
17	954.968043588415
29	238.543156027099
14	586.433369655344
21	569.520565641695
43	1361.10928893157
16	112.87087210143
26	252.77621567521
23	630.552076422479
40	465.038342957297
38	1596.62114689549
42	736.02555824103
26	267.707446737241
27	1982.62313165427
42	450.70359967258
24	1581.01318815454
21	452.463454229128
15	289.850861709539
27	1944.38324534109
13	336.425528664478
19	1441.55239360277
23	942.874119853827
20	510.476430569481
39	625.391459748624
17	401.423581152929
27	669.293158101989
19	694.806708647433
21	586.368728751398
21	462.426073390379
36	1883.73022351299
16	202.1093865044
17	487.353143835967
41	1882.35688093927
22	1593.90819942219
40	1792.24015211864
17	981.548459701739
12	387.955019848607
18	133.4694831315
31	739.382879205034
47	1139.42894901758
15	841.946712346308
16	730.817503594857
24	713.738457935031
39	1342.75458051888
26	743.694297233918
24	204.966327747757
18	467.425001695164
19	250.399053461734
13	589.319074384555
41	1235.64507109393
27	1662.24194149136
27	314.851940828958
27	624.84688463698
23	301.047107897217
48	476.875810952831
32	1287.73204270841
10	182.61560265846
27	373.262207540886
16	308.258621076112
13	112.216357591978
31	340.075931047859
26	550.466041029044
20	549.39632125169
13	424.338358319663
17	264.671832437562
18	287.521793825301
16	482.51736041015
12	1353.04336886035
26	1573.6716618659
35	971.729106518308
30	817.179514370882
26	503.361516259204
26	329.35033587296
16	177.749582324206
35	1699.49689832478
23	1559.2624336691
9	163.298414118063
45	801.156562602205
9	106.088316132321
29	428.862823254011
25	1139.33478473355
12	1131.24175447029
16	926.865695222847
28	1817.45041084939
22	1235.68687947391
30	1165.11919238833
20	237.587104553355
52	483.648188993243
32	1278.45520930297
36	697.833546141053
32	659.556529144315
16	1136.3048410553
23	197.749513932452
30	874.994708966463
15	379.586004090933
29	468.221507084547
12	504.756369836314
20	1001.89168194007
38	588.760016735929
16	1124.63323136376
28	941.757668295522
27	798.968697358898
52	1308.82382090963
47	1913.64225722997
60	1065.58571293103
16	519.628295651501
39	355.347157102136
28	152.195977683014
20	172.352069322406
23	729.994682147986
40	1176.72758398895
29	892.421191657953
34	962.882115452089
18	76.3642953310196
17	116.836482080128
27	1941.46866726585
47	1374.70925661178
12	123.541684653764
44	1504.41857685558
24	340.02848868658
26	161.89879072638
27	652.414454319636
29	170.927778700497
18	210.94544576626
21	579.719181044619
13	259.196031758259
23	935.22898682911
29	609.442210113885
27	172.92531029512
22	1556.85092733286
23	146.244956239914
18	229.964392646184
26	1176.88553986146
37	319.041430068794
22	765.397104246497
36	1486.29281053637
26	1138.59824854349
38	1399.64283089743
14	102.974457870338
20	287.904041363917
15	247.546928220443
17	235.350140646744
14	110.488534242112
21	546.430160330263
57	3968.88958151856
35	1441.24840865614
26	1461.1923770438
31	1060.96585802234
20	667.545327460428
33	1742.39058176122
25	553.35158447909
15	580.034288553057
19	342.857030461944
26	874.328057994133
21	849.628456579257
40	328.823177878409
29	1518.89546812402
33	687.575028214962
17	914.362148098612
26	1653.56594438548
33	448.539589867448
28	631.415251829716
18	299.546513810634
19	596.806778270791
24	272.456542404822
22	703.098364651443
19	563.568503096968
31	935.995625189758
23	523.713888533747
25	779.028248866581
23	266.512335966155
12	366.447571404655
29	623.124457530814
24	168.552884888944
23	462.388162699969
17	478.528825514913
29	491.918949549807
26	704.267846509468
32	633.434374410728
19	121.298111040853
29	1044.56272399636
46	1507.37045333083
24	728.41056774636
16	657.440235739662
15	1377.46043771337
29	734.642623611015
20	437.374307331474
10	56.4772198535286
17	317.493817899526
22	370.352619516471
34	532.790493358871
18	884.984175724126
16	151.495246511811
28	1529.29968394743
25	657.118087539974
39	472.44747423888
32	352.158877929784
29	363.31943937018
16	304.927857722321
24	269.868091946611
33	762.384190524476
21	236.479121701858
17	224.231904068395
24	1021.10232044406
17	453.478467911407
27	294.901339342737
44	733.547522288601
24	570.463337867593
25	737.047792865008
24	1285.66134589524
21	205.330458377129
13	43.3248489287086
28	668.407520531871
21	419.533033083039
18	836.638231617095
47	1101.20108218122
37	935.910061990316
17	93.5453146021519
21	144.124629466699
20	707.694435929952
22	186.612632788712
25	349.162031032256
18	400.468832639166
16	1409.89809227475
33	1082.244797035
34	729.548636855055
21	397.413150292812
33	701.448704358417
26	341.719800280879
30	1176.30764189812
30	841.328916660414
30	211.79671151605
26	1020.79599815814
15	411.0100999336
25	205.845496486144
18	203.056102691118
26	325.826779349864
21	212.926249055424
20	592.708358327309
26	576.35070087024
41	858.701839550954
27	250.414696405025
26	338.54059707381
21	141.950536384276
11	121.165623177468
22	1028.38045657915
17	634.521589686601
26	507.296081183113
30	895.595020172566
15	208.985267189196
13	32.17862328636
40	1565.07435022602
13	426.148400041489
20	715.59340697831
21	326.669638856849
19	82.893561958111
24	1365.73350346162
23	1312.6066321321
22	2292.21909006644
28	196.682486640473
34	990.345938497637
36	1013.28719920504
18	965.194299809505
18	1897.87031270269
45	1976.00041554039
28	1001.03082009988
35	1721.11577392054
53	359.370002833361
22	447.857730319661
18	386.114360242279
17	1195.59408343503
31	739.49729235918
25	216.043072247722
40	2007.72135812069
27	390.492944912029
20	764.187613765392
24	521.717463582824
22	1319.24086547015
24	446.596196394657
43	2036.50311977906
13	401.921950163721
25	918.643367294471
26	1788.2376514911
38	995.384653658541
26	969.952390837608
22	994.66163963717
26	2168.3351587199
40	1413.58078626108
19	314.380079537087
32	348.837916368014
22	486.720778338289
21	1083.19091359501
28	1418.33097704372
36	1617.39340676729
32	1281.98656618768
17	1175.9958868517
23	448.832757549188
36	783.476416282816
18	299.755555633277
12	307.200809353108
17	447.312410684367
31	537.259354622047
18	427.760460535511
12	195.57666856972
24	953.959539308241
41	537.477527177772
22	1228.09320139205
27	1338.79448094284
25	727.586756768402
30	984.308372010765
13	380.177261117863
40	924.206097719038
17	567.509405029842
53	429.888466843035
13	171.91257413564
24	149.557911146405
19	1350.26484269565
35	695.299148132163
46	1002.61276336107
19	593.557763614412
12	510.046244289144
26	861.129521126559
31	941.926341328852
17	652.283670096289
14	588.075620841272
14	109.113712474666
25	1547.40110225704
22	1266.10588517828
19	940.701818189531
45	1592.41782729267
28	768.077803231855
51	896.266691774041
45	1114.86793031976
21	445.925073886278
20	614.949529176709
15	717.972343098236
25	1224.10382368658
14	582.558084478586
25	630.991763493155
23	2126.38875329733
23	109.792871959327
24	482.540625121268
60	511.61102808625
22	376.743229728627
34	1648.65948923525
21	403.197454003243
18	1880.34801478524
29	1366.15715249305
22	1715.62146716912
28	580.726126145417
25	331.3199308843
14	315.13300231585
24	1821.27361337423
37	1374.62350841956
23	771.245222037504
19	443.789595612797
23	461.377424332547
10	994.180456096655
41	1848.83974472871
17	504.706472578928
20	394.293438916782
15	71.50220349505
23	1775.44580225163
33	505.655067410822
23	979.666685524452
37	1111.14077899887
18	268.134938117195
22	840.081524583251
41	763.338956654668
36	1606.89922457611
22	725.083170170324
19	1205.72318846876
31	654.118450958066
20	530.982000698372
29	479.052902321502
40	2077.30276225186
28	1158.24959265897
22	1396.22433005152
42	877.103688663113
42	518.269492020131
13	98.0014515170489
13	270.473084920243
20	2221.31615474394
28	456.140895156849
28	1212.75699232527
15	283.311656846743
29	365.733563115152
28	314.572518892128
20	581.997372962173
17	472.709809119473
21	242.370524934937
29	1487.66258753087
27	2008.6301076237
21	1927.96809267392
24	259.133757430147
23	308.115078985793
26	452.231073305796
16	738.335389959324
26	750.148789678163
47	906.010694259934
16	395.048387429747
33	1649.63467587097
14	544.716984440106
24	308.56628232807
9	172.892772716809
32	1264.58406014386
17	1576.60840572812
25	472.463499729503
28	352.701851323392
24	1698.90002529917
16	280.049177571004
46	1741.93245998268
17	557.653296757533
26	570.654845192969
25	517.14897775144
27	835.222744340801
27	742.798619391995
65	1210.20043102524
20	891.074374418832
15	606.696598105228
29	545.369267739086
45	234.078074673515
23	949.969146583614
39	1083.46170173669
22	539.535132899496
38	1406.38312660987
21	1803.44546999218
13	551.346090401692
16	1271.7246328914
15	218.285611682326
28	654.77462814108
34	551.936119994059
16	375.875618729979
12	438.905663160118
17	355.174990923256
14	149.92129675512
19	1381.43949393054
10	209.136602614688
26	481.507538684264
30	1549.19865650623
36	1044.14783906047
25	1567.59125295134
45	341.686076317634
41	782.387693172503
30	348.250060548704
15	363.757170563208
42	1180.31307469206
26	1778.90563655988
27	986.012390339253
23	1320.77073067245
27	251.932788399336
37	2272.6715005316
32	1035.83485176095
20	1319.06535968295
28	1839.23127217484
36	2129.23308465661
24	1423.99880679898
44	1205.87833878344
33	298.591932171628
24	1584.46932491266
19	554.618676259833
25	245.714616852774
39	1850.33580111264
23	618.366622478778
34	1475.94502318911
38	1686.20095918107
23	728.211980896168
31	1379.11148839058
23	913.254931317071
23	453.170035100816
29	510.257265389035
16	31.8146666894238
16	131.975054672886
31	620.957966229308
24	935.258271910986
23	777.695431316573
23	482.49323295138
35	251.475999811728
20	474.35262718467
18	293.986503982151
54	986.299045480135
27	591.376144836656
9	287.358502073208
16	340.10791668527
33	1022.29191658728
21	234.52816294667
16	195.70844245957
18	1104.28854734841
24	169.963933565876
35	467.453078026667
25	890.431873884478
20	489.519904181665
28	797.522718507374
17	111.122966443231
22	2219.21815638152
8	314.336460898173
74	3250.49681136926
20	240.406532718211
18	449.978229280232
31	510.476035322478
27	1408.86868171434
16	782.965117872113
29	337.275264782951
33	972.159681067878
39	851.631080886729
11	166.427646823216
35	1799.71574716951
26	612.724699413758
8	146.324661832439
43	1522.25055800442
28	974.347844507116
42	221.95919133518
24	516.913248531928
39	381.916560568986
27	768.229462827945
28	482.890930848425
20	745.470368285992
28	1292.71551908026
61	799.190006895602
30	554.121566074147
20	1475.01190881448
35	1169.49519639594
42	1326.43165392735
18	632.965919923947
16	1176.72468639533
29	983.532492208844
10	555.016005921616
48	1964.32336470217
21	425.945946223812
32	703.568523439447
19	649.623594545857
28	1592.34207590856
28	648.407767757324
10	440.91680097209
44	906.205425950198
27	1535.64255359828
30	1522.53477114974
13	622.688189229637
17	433.213454006399
10	132.826494320978
25	308.771648215249
35	224.919131387077
17	585.571016944033
23	319.880002268428
22	1198.6766050421
13	560.554237662405
27	309.935329770213
39	653.453954864014
27	344.435449307143
19	513.456042224155
24	859.132285210562
29	1287.05905783441
24	388.834996829881
29	896.228546204181
20	632.145950929711
17	903.825687973223
17	480.107214524082
20	1010.76316917282
32	738.023672423445
19	1741.04551322744
40	949.681557392926
16	1858.45565000392
56	1500.80529146342
50	590.387857400255
52	772.692218291716
11	270.38911921127
22	436.886017160767
34	1530.70754406344
34	1061.22750796655
34	1796.37977076521
16	478.06761931093
34	1400.4613269008
16	490.825275958349
37	1834.20078379834
31	1519.38600632104
26	225.989221242581
18	482.705859102182
15	470.955725943548
19	948.657053837711
36	1709.83512248643
11	589.811372190008
28	2061.99997528374
27	675.301928587617
27	986.390997499387
34	794.292271066774
16	373.194838816204
20	431.525432439424
18	698.183779172533
24	876.451323021733
14	240.110267602558
27	1954.05822500383
22	683.592437308254
9	592.016696467458
39	852.445839683037
24	1081.9536740256
31	1551.8410966229
17	341.50294458421
32	2084.41138083317
22	510.371527572781
25	497.009845389249
29	989.331435008198
21	498.979651417101
16	383.634200313478
21	508.162610453779
32	454.446268317503
13	350.147496792174
13	119.994324713207
25	662.404043219891
48	979.643978470756
36	264.084669925688
29	959.228829319553
17	239.376137286261
27	1601.43115228953
32	306.060251336203
14	762.814570696496
22	879.007789637279
35	750.438534471602
46	1727.00717258716
10	134.240944432811
35	1348.9573674426
58	725.592597692076
23	864.475110209408
17	535.643050453479
19	1680.93519890504
25	480.761252276286
29	1994.37539883505
27	572.41787787528
16	856.188163881397
24	489.98369232248
25	524.020518615612
40	367.42247454208
30	446.893581979864
30	1293.44910181573
21	1294.25731581731
25	1677.38657732004
23	659.092683492402
22	236.264679063971
24	547.80414231225
22	1308.3615020698
31	1068.23179362445
29	902.588513831625
33	1552.36560352246
22	686.163456807856
24	155.29353884292
34	816.450402313269
21	635.880146628574
25	640.664140161649
21	969.577255736615
19	190.929511982349
30	685.856547849354
19	801.574148328589
30	848.109271101801
21	567.076581025551
30	1148.00686766191
32	1491.58561223217
15	270.899958786319
25	1496.84948389678
28	476.826869633648
20	398.704799411312
27	475.831132462306
48	555.265279395315
23	1033.54462398345
10	171.675019836758
31	1682.06624772677
22	461.467180020633
29	962.22441873904
26	1113.53782613625
34	365.776048236725
21	1572.69290939534
20	1577.24247109877
24	814.335717169739
36	1141.02097910163
25	1853.86439598378
28	733.865025018743
18	510.460930819645
24	1358.56709867972
37	1503.6036749632
19	445.464459480203
30	731.203677866789
33	1668.52852579423
38	1014.68269065003
18	691.736351371501
19	210.508266792758
19	336.976303708023
26	772.8887779817
30	439.976062269697
12	771.075997442775
39	1193.52396779665
27	446.85032832948
20	863.086912468471
20	232.384953767946
20	378.990772934602
24	377.341045813194
33	714.396300366705
35	979.73883553685
43	1332.24068968934
36	1786.36495340173
23	796.842330887832
36	653.930372506433
28	1658.62743721111
11	20.8862819363527
20	506.065046773066
16	478.674318158143
24	1782.22729767106
18	988.377349240681
16	555.727181734795
29	206.211849948619
19	294.886692783212
26	1408.8407051251
15	475.343165943256
25	274.112432211409
17	470.224716133675
51	737.992230326841
12	170.472730927717
30	1055.75955069091
36	589.412183236213
18	209.393067589906
24	470.358287513996
13	31.8044690271319
31	696.378612060304
9	407.711106588575
37	1911.7439436409
17	1117.71247966655
23	316.483072200315
17	187.634135084409
12	291.938102858847
42	2219.62189434944
26	175.808074647046
21	462.543672601874
20	765.737058988071
30	196.007998617744
12	658.299459613788
19	205.983907193689
16	1279.03627746184
23	344.655287826372
39	1097.59346175226
19	367.889372228652
24	611.427816218944
16	345.759796345875
15	115.932338244927
18	1486.60443753008
19	650.163243788443
21	467.043701125536
38	1705.00974025102
15	902.796651837871
30	617.761263617681
27	1961.23212964751
25	750.071082057263
40	2023.72020527381
28	729.785334387478
32	1471.0677114761
24	254.669677803681
29	952.349841950444
36	851.882302068328
24	188.660060973537
17	1385.33062977324
26	1673.84281260825
33	1690.26599475362
18	327.214454696749
24	490.065552364201
23	841.82181939441
23	145.207352245252
27	779.920611329065
26	1529.0238036049
22	429.967510805862
37	1212.58927020685
37	2362.75756061772
28	463.108896588231
40	1169.84677149934
20	954.405678720261
18	55.7589352519611
18	48.1735687259668
24	1236.4733373081
18	560.173418669655
30	2100.49745965835
19	640.955746395495
24	369.020583724915
15	460.280253464579
20	360.897209010666
24	700.240341670184
13	656.188885812429
27	600.792887999159
31	256.987595866247
14	550.864993837627
29	1790.65943864281
17	267.506100542589
27	681.28336617992
